"Id","Year","Appendix","Taxon","Class","Order","Family","Genus","Term","Quantity","Unit","Importer","Exporter","Origin","Purpose","Source","Reporter.type","Import.permit.RandomID","Export.permit.RandomID","Origin.permit.RandomID"
"1710926851",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","US","CH","ID","T","W","E","","387cc6efeb","03d3a834a3"
"5941959351",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","US","CH","ID","T","W","E","","cfe8d1b64c","8438db4074"
"5220543251",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","AE","CH","MY","T","W","E","","23b65e98bd","ec2f62bc70"
"7442151551",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","FR","CH","MY","T","W","E","","f716a663a9","50ea000060"
"9784702551",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","FR","CH","MY","T","W","E","","3cf139414d","50ea000060"
"4218856951",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","US","CH","MY","T","W","E","","127ddae8e2","5790028e2f"
"9303063751",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","US","CH","MY","T","W","E","","2e1a0dd73d","5790028e2f"
"9306594651",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","KW","CH","MY","T","W","E","","1820e097db","1e2e8d45ed"
"3276359451",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","ID","T","W","E","","4ad5b47a70","70da73c11a"
"4845522051",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",10,"Number of specimens","FR","CH","ID","T","W","E","","6231bcbd67","dd9b93d232"
"2685053451",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",10,"Number of specimens","FR","CH","MY","T","W","E","","6231bcbd67","99b81241b5"
"6843032451",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",6,"Number of specimens","FR","CH","ID","T","W","E","","6231bcbd67","9ceb3d080b"
"1387826551",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",6,"Number of specimens","FR","CH","MY","T","W","E","","8916e89ebc","37be0cfdce"
"4191591951",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",6,"Number of specimens","FR","CH","MY","T","W","E","","8916e89ebc","a9a201f108"
"7069657551",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",6,"Number of specimens","FR","CH","MY","T","W","E","","8916e89ebc","909604c87c"
"2046973551",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",4,"Number of specimens","FR","CH","MY","T","W","E","","b9841e74c1","30ee27b53c"
"9434120251",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","QA","CH","MY","T","W","E","","20ad648280","ec2f62bc70"
"8250772151",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","FR","CH","MY","T","W","E","","1cab74f2ee","65fefefaa8"
"9859660351",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","BR","CH","ID","T","W","E","","b352d3ed64","03d3a834a3"
"8466711951",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","BR","CH","ID","T","W","E","","6df22a8ba5","03d3a834a3"
"8222846051",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","FR","CH","ID","T","W","E","","546a76659a","22e19a64f6"
"8364993251",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","FR","CH","MY","T","W","E","","da9ce96011","cc397103ef"
"1943956051",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","KR","CH","MY","T","W","E","","d3cdf5c4d4","909604c87c"
"9971223151",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","FR","CH","MY","T","W","E","","439681c585","cc397103ef"
"3660381151",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","ID","T","W","E","","1a7d126020","22e19a64f6"
"7288115051",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","ID","T","W","E","","789c30db49","22e19a64f6"
"7543971151",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","MY","T","W","E","","8544766734","136bdb0c51"
"2386188651",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","MC","CH","MY","T","W","E","","1e2e02f4ac","50ea000060"
"2268277351",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","SG","CH","MY","T","W","E","","923f5e9371","50ea000060"
"2029509851",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","US","CH","ID","T","W","E","","baa92a66ea","22e19a64f6"
"9283633151",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","SG","CH","MY","T","W","E","","8bb1030797","50ea000060"
"9600444451",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","MY","CH","MY","T","W","E","","4ca11f62c5","50ea000060"
"1108093151",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","CN","CH","ID","T","W","E","","ac916c5f6d","7d42933851"
"2348252251",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","JP","CH","ID","T","W","E","","8061873a0a","7cf5ae7bc1"
"3389486151",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","skins",10,"Number of specimens","AT","CH","ID","T","W","E","","77f907bcb8","64fa4dbd49"
"5905678151",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","US","CH","ID","T","W","E","","3e2ec6b2bf","f431a2b3ff"
"6926207351",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","US","CH","MY","T","W","E","","3e2ec6b2bf","5790028e2f"
"5106193251",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","MY","T","W","E","","6ab4644c75","cc397103ef"
"7646233151",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","ID","T","W","E","","7b927a9c73","22e19a64f6"
"1920026751",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","AE","CH","MY","T","W","E","","0df548f4a4","909604c87c"
"2627717851",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","ID","T","W","E","","9b2b578dd6","9ceb3d080b"
"9524374651",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","ID","T","W","E","","df3ec3a564","357fbc313a"
"8459155451",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","QA","CH","MY","T","W","E","","51c1d596ef","cc397103ef"
"1429826251",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","AE","CH","MY","T","W","E","","2d6bdeb16c","cc397103ef"
"3510160251",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","AE","CH","MY","T","W","E","","8d29b9e7e7","cc397103ef"
"7963080651",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","ID","T","W","E","","2358246424","22e19a64f6"
"4042373251",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","BR","CH","ID","T","W","E","","a183319579","03d3a834a3"
"4483297251",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","TW","CH","MY","T","W","E","","e37f7f76c1","cc397103ef"
"5267082651",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","MC","CH","MY","T","W","E","","5987d853c0","cc397103ef"
"7029070651",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","skins",700,"Number of specimens","HK","CH","ID","T","W","E","","1f5a4ae5a6","64fa4dbd49"
"2750990351",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","skins",500,"Number of specimens","HK","CH","ID","T","W","E","","1f5a4ae5a6","4cc99ec44a"
"4384701051",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","AU","CH","MY","T","W","E","","cbe4ea8eee","cc397103ef"
"7628766751",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","HK","CH","MY","T","W","E","","efde9f6f7d","b840addf7e"
"4500720551",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","ID","T","W","E","","13dd07236b","9ceb3d080b"
"2445828451",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","KR","CH","MY","T","W","E","","2c31b380c3","1406b596b6"
"9982919251",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","KZ","CH","ID","T","W","E","","746d04bfe5","03d3a834a3"
"8425504851",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","MY","T","W","E","","2297cc759f","909604c87c"
"2502679251",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","US","CH","MY","T","W","E","","29e504f506","8fc66eceb5"
"2488744951",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","US","CH","MY","T","W","E","","1f5fcfa956","b840addf7e"
"4309485051",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","FR","CH","MY","T","W","E","","ee1be1c9c8","cc397103ef"
"4081966251",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","ID","CH","ID","T","W","E","","517bb4c64a","614c38d5cd"
"9978345251",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",4,"Number of specimens","FR","CH","MY","T","W","E","","656e06c5aa","b0af26d8d0"
"6707840251",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","AE","CH","MY","T","W","E","","04afa569df","8fc66eceb5"
"7758272351",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","CA","CH","ID","T","W","E","","87f6322ae9","03d3a834a3"
"9942380851",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","MY","T","W","E","","adb622eb99","50ea000060"
"5206959451",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",5,"Number of specimens","CA","CH","MY","T","W","E","","dc597f0d6c","bee1e3ed12"
"2442823951",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",12,"Number of specimens","FR","CH","ID","T","W","E","","98458a2cfc","46069c7787"
"6167182951",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",8,"Number of specimens","FR","CH","MY","T","W","E","","ea7da7c717","cc397103ef"
"6637910651",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",4,"Number of specimens","FR","CH","MY","T","W","E","","ea7da7c717","65fefefaa8"
"9291296051",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",6,"Number of specimens","FR","CH","MY","T","W","E","","9c465bdf8d","cc397103ef"
"5282689851",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",8,"Number of specimens","FR","CH","MY","T","W","E","","597b19db41","8fc66eceb5"
"9312327251",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",16,"Number of specimens","FR","CH","ID","T","W","E","","e31aeadeef","6c2805179d"
"8484659851",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","FR","CH","MY","T","W","E","","e31aeadeef","e5f2cd2f7d"
"6871228851",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",6,"Number of specimens","FR","CH","MY","T","W","E","","7830aab57f","8fc66eceb5"
"6915616851",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",4,"Number of specimens","FR","CH","MY","T","W","E","","3d07bb7cc2","88d7398f98"
"1993025751",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",8,"Number of specimens","FR","CH","ID","T","W","E","","f7757081d6","46069c7787"
"4110715651",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",8,"Number of specimens","FR","CH","MY","T","W","E","","38e71968ac","8fc66eceb5"
"9103263951",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",12,"Number of specimens","FR","CH","ID","T","W","E","","a426c77cc7","46069c7787"
"1370109651",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","US","CH","MY","T","W","E","","25203da6aa","8fc66eceb5"
"5502274651",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",5,"Number of specimens","JP","CH","ID","T","W","E","","95899e9ade","7cf5ae7bc1"
"1058325851",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","CN","CH","MY","T","W","E","","c79b3113d7","76cff1e77a"
"7568271751",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",4,"Number of specimens","JP","CH","ID","T","W","E","","45def32b19","d2570efcc0"
"2740468051",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","US","CH","MY","T","W","E","","e20c1a566f","f60ac33cdc"
"2764922451",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",8,"Number of specimens","IL","CH","ID","T","W","E","","76585f7f2f","d2570efcc0"
"8877952851",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","US","CH","ID","T","W","E","","b6e5041151","03d3a834a3"
"2882484251",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","US","CH","MY","T","W","E","","ed21997557","909604c87c"
"3589266351",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","US","CH","ID","T","W","E","","e629b9210a","03d3a834a3"
"8918636751",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","US","CH","ID","T","W","E","","5657875608","03d3a834a3"
"5155964751",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","US","CH","ID","T","W","E","","d3b7060bf5","03d3a834a3"
"5589462151",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",24,"Number of specimens","BS","CH","MY","T","W","E","","f252b2a6ee","b840addf7e"
"4854539251",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",13,"Number of specimens","BS","CH","MY","T","W","E","","c7e577de2c","b840addf7e"
"6292531551",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",11,"Number of specimens","BS","CH","MY","T","W","E","","ddeb6c79b9","bee1e3ed12"
"1763510651",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","US","CH","ID","T","W","E","","4596cacca7","70da73c11a"
"3132098451",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","ID","T","W","E","","7a9d1d98a3","9ceb3d080b"
"9424193151",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","AZ","CH","MY","T","W","E","","774686061e","bee1e3ed12"
"2544011751",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","MY","T","W","E","","aff63436c2","222ecc7317"
"5709783651",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","MY","T","W","E","","c79481aec6","222ecc7317"
"9125408251",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","MC","CH","MY","T","W","E","","6660daea5d","222ecc7317"
"8923193551",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","JP","CH","ID","T","W","E","","3ed51e6811","ed2a893c2d"
"4364032951",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","ID","T","W","E","","2f99117e83","1812e8669a"
"2734965551",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","CN","CH","ID","T","W","E","","79ed9be169","46069c7787"
"3110829951",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","CN","CH","ID","T","W","E","","cd5ec71892","46069c7787"
"6721116751",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","CN","CH","ID","T","W","E","","b8b6f400c6","46069c7787"
"8307379351",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","CN","CH","ID","T","W","E","","f3557576f8","46069c7787"
"4164126551",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","CN","CH","ID","T","W","E","","268f961a17","46069c7787"
"8452066151",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","CN","CH","ID","T","W","E","","cb57096991","46069c7787"
"3372419051",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","CN","CH","ID","T","W","E","","4a09b0cd4a","46069c7787"
"2777321051",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","skins",60,"Number of specimens","ZA","CH","ID","T","W","E","","e2558bcafc","5eb3e2d485"
"1358955951",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",3,"Number of specimens","FR","CH","ID","T","W","E","","386cd6953a","46069c7787"
"3788837251",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",5,"Number of specimens","FR","CH","ID","T","W","E","","00cdb8f113","46069c7787"
"8024847351",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",100,"Number of specimens","US","CH","ID","T","W","E","","49f385a438","8f67246b72"
"1658349651",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","FR","CH","ID","T","W","E","","8dcf979903","46069c7787"
"2642500151",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",3,"Number of specimens","FR","CH","ID","T","W","E","","3c25f9fec0","46069c7787"
"4055341751",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","US","CH","MY","T","W","E","","bcc9b936f4","222ecc7317"
"2955034351",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","JP","CH","ID","T","W","E","","620deb2d54","7cf5ae7bc1"
"3778761751",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",6,"Number of specimens","JP","CH","MY","T","W","E","","22d9db1396","cc397103ef"
"8641999051",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","US","CH","ID","T","W","E","","106c0cef23","46069c7787"
"5065837151",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",6,"Number of specimens","US","CH","MY","T","W","E","","66c1f8522c","a20f286a50"
"5996329451",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",4,"Number of specimens","US","CH","MY","T","W","E","","2a1b017078","68b75f7ae6"
"1102206351",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","skins",200,"Number of specimens","AT","CH","ID","T","W","E","","3e6a5e4ecc","544f3c9b46"
"9675869051",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","MY","T","W","E","","44d9f0cce8","1e2e8d45ed"
"5178856051",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","ID","T","W","E","","ae9c44bf58","0c8c56e318"
"4697782451",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","ID","T","W","E","","634f489463","17d69a35f9"
"9151804251",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","skins",10,"Number of specimens","PT","CH","ID","T","W","E","","02cbdb03c0","f23863f6cf"
"4776319851",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",17,"Number of specimens","US","CH","MY","T","W","E","","fa02de8f9f","a20f286a50"
"5632750251",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","AE","CH","MY","T","W","E","","ec4c1850d9","a9a201f108"
"9108990351",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","US","CH","MY","T","W","E","","b8f85544e1","7470668660"
"6895897651",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","IT","CH","ID","T","W","E","","8d94c4b31d","057ddaf850"
"9590714251",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","US","CH","ID","T","W","E","","fced58a9d9","62b3120cfd"
"5519267251",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",5,"Number of specimens","KW","CH","MY","T","W","E","","03f8805c60","a9a201f108"
"9582603451",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","MY","T","W","E","","90d3e487dd","b840addf7e"
"5626989251",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","JP","CH","ID","T","W","E","","c147f658e2","9ceb3d080b"
"1046550051",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",5,"Number of specimens","KW","CH","MY","T","W","E","","5922fc4423","a9a201f108"
"1782094851",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",8,"Number of specimens","FR","CH","MY","T","W","E","","85208a3d3c","a9a201f108"
"6699600851",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","CN","CH","MY","T","W","E","","e0b6ac4b50","76cff1e77a"
"5207848951",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",4,"Number of specimens","IT","CH","MY","T","C","E","","7824149e10","59807ceab5"
"6568343051",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",6,"Number of specimens","US","CH","MY","T","W","E","","8a19543451","a20f286a50"
"9892740351",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",5,"Number of specimens","GE","CH","ID","T","W","E","","c1df26330d","d2570efcc0"
"4707481751",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",10,"Number of specimens","JP","CH","MY","T","W","E","","596ab7f56f","a20f286a50"
"2892541951",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",25,"Number of specimens","JP","CH","ID","T","W","E","","b8ffa7953a","ed2a893c2d"
"8426042351",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",10,"Number of specimens","JP","CH","ID","T","W","E","","b8ffa7953a","ed2a893c2d"
"4705931251",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","FR","CH","ID","T","W","E","","f110b16095","1d40ec3d51"
"2549670551",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",8,"Number of specimens","FR","CH","MY","T","W","E","","b4bed0aa64","50ea000060"
"6154764051",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",6,"Number of specimens","FR","CH","MY","T","W","E","","b4bed0aa64","e5f2cd2f7d"
"7123707651",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","FR","CH","MY","T","C","E","","b4bed0aa64","cc397103ef"
"7144656951",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","QA","CH","ID","T","W","E","","7345ebbbb1","761cd98f32"
"7157032051",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",5,"Number of specimens","TR","CH","ID","T","W","E","","2d09193ec1","ae27b5d830"
"8160544851",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","FR","CH","MY","T","W","E","","97d8369c14","b840addf7e"
"5564371251",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","JP","CH","ID","T","W","E","","9d0cb9afc0","0c8c56e318"
"3917872151",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","TH","CH","ID","T","W","E","","c3bae82631","a0727bccd1"
"8417433451",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",2,"Number of specimens","FR","CH","ID","T","W","E","","cc16498f70","1d40ec3d51"
"2872607551",2020,"II","Varanus salvator","Reptilia","Sauria","Varanidae","Varanus","leather products (small)",1,"Number of specimens","AE","CH","MY","T","W","E","","19e5141632","b3d827c983"
